Source DB	GenBank ID	END3	END5	Gene Symbol	Allele	Drug Family	Drug Class	Sub Drug Class	Parent Allele	Parent Allele Family	SNP	Protein ID	Unirprot	Gene Aliases	Organism ID	PHYLUM	CLASS	ORDER	FAMILY	GENUS	SPECIES	STRAIN	Plasmid	Bioproject	Biosample
>ARG-Annot	HQ247816	639	1202	AacA43		Aminoglycoside						AEA07977.1	F2WU95	aacA43	573	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	LT12	pLT12		
>CARD	M18967	756	1314	AAC(6')	Ia	Aminoglycoside						AAA98298.1	P10051	aacA1	545	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	Citrobacter koseri 		Plasmid		
>CARD	AJ972619	82	640	dfrA24		Trimethoprim						CAI99385.1	Q3V4E4	dfrA24	562	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli				
>CARD	AB709942	1194	1749	AAC(6')	Iaj	Aminoglycoside						BAM46120.1	K0IV17	aac(6')-Iaj	287	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas aeruginosa	NCGM			
>CARD	AY123251	2950	3505	AAC(6')	IIa	Aminoglycoside						AAM92464.1	Q79PC7	aac6-II	90370	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella	Salmonella choleraesuis	2301	R-plasmid		
>CARD	JN596280	1202	1757	AAC(6')	33	Aminoglycoside						AEZ05106.1	H6U586	aac(6')-33 BE963_02475	562	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	1298	pHCG11		
>CARD	JQ808129	633	1188	AAC(6')	Ib	Aminoglycoside						AFJ11384.1	G8GB95	aacA4'-17 aac(6')-Ib aacA4 pN11x00042NDM_103	573	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	BM4686	pIP849		
>CARD	FJ854362	1702	2257	AAC(6')	Ib3	Aminoglycoside						ACS44715.1	Q79TB7	aacA4 aac (6')-Ib aac(6')-Ib aac(6')-Ib (aacA4)	470	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter baumannii	BM4674			
>CARD	EF614235	2246	2801	AAC(6')	32	Aminoglycoside						ABR10839.1	A6N6U3	aac(6')-32	287	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas aeruginosa		pV2GY3		
>CARD	AY289608	1523	2078	AAC(6')	I30	Aminoglycoside						AAP43642.1	Q7WTV9	aac(6')-I30	58095	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella	Salmonella choleraesuis				
>ARG-Annot	AJ628983	1985	2539	Aac		Aminoglycoside						CAH19071.1	Q684N1	bla	287	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas aeruginosa	c6			
>CARD	AB104852	1934	2486	AAC(6')	Iae	Aminoglycoside						BAD14386.1	Q76FR4	aac(6')-Iae aac6'-Iae aacA28	287	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas aeruginosa	IMCJ2			
>CARD	AF047556	126	678	AAC(6')	Iq	Aminoglycoside						AAC25500.1	O68484	aac(6')-Iq	573	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	K1	pLQ1000		
>CARD	AB462903	1199	1751	AAC(6')	Iaf	Aminoglycoside						BAH66386.1	C4TGI5	aac(6')-Iaf	287	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas aeruginosa	IMCJ798			
>CARD	AL123456	3773015	3773567	mfpA		Fluoroquinolone						CCP46182.1	I6YBX3	mfpA Rv3361c LH57_18360	83332	Actinobacteria	Actinobacteria 	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium tuberculosis	H37Rv		PRJNA224	SAMEA3138326
>CARD	AM403715	302	854	dfrA26		Trimethoprim						CAL48457.1	Q05GI2	dfrA26	562	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli				
>CARD	AJ584701	10	562	AAC(6')	Iih	Aminoglycoside						CAE50926.1	Q70E71	aac(6')-Ii CJZ72_02505	53345	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus durans				
>ARG-Annot	EU935739	59054	59602	catB4		Phenicol						ACQ42047.1	C7S9D1	catB4 cat pCTXM15_EC8_00012	562	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	A	pEK499		
>CARD	AJ584700	33	582	AAC(6')	Iid	Aminoglycoside						CAE50925.1	Q70E72	aac(6')-Ii	1354	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus hirae				
>CARD	Z33413	386	935	fosC		Fosfomycin						CAA83855.1	Q52470	fosC	317	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas syringae	PB-5123			
>CARD	AL123456	314308	314854	AAC(2')	Ic	Aminoglycoside						CCP42991.1	P9WQG9	aac Rv0262c MTCY06A4.06c	83332	Actinobacteria	Actinobacteria 	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium tuberculosis	H37Rv		PRJNA224	SAMEA3138326
>ARG-Annot	X92945	38870	39412	SAT	4A	Aminoglycoside						CAC29200.1	Q9AL03	BHU49_15215 BZG32_16980	1351	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus faecalis 	RE25	pRE25		
>CARD	L06163	531	1074	AAC(6')	IIb	Aminoglycoside						AAA25680.1	Q51734	aac(6')-IIb	294	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas fluorescens				
>CARD	Z48231	220	763	SAT	3	Aminoglycoside						CAA88265.1	Q798S0	sat3	562	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli		pIE639		
>CARD	U01945	373	916	SAT	4	Aminoglycoside						AAB53445.1	Q45970	sat4	195	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter coli	BEG4			
>CARD	AL123456	2231679	2232219	erm37		Macrolide/Lincosamide/Streptogramin						CCP44758.1	Q10838	erm(37) Rv1988	83332	Actinobacteria	Actinobacteria 	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium tuberculosis	H37Rv		PRJNA224	SAMEA3138326
>CARD	L06156	263	800	AAC(2')	Ia	Aminoglycoside						AAA03550.1	Q52424	aac	588	Proteobacteria	Gammaproteobacteria	Enterobacterales	Morganellaceae	Providencia	Providencia stuartii				
>ARG-Annot	X57730	726	1259	dfrA9		Trimethoprim						CAA40897.1	Q59397	dhfrIX	562	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli				
>CARD	AF078527	3769	4303	ANT(2'')	Ia	Aminoglycoside						AAC64365.1	Q7BSQ4	aadB aadB1761 ant(2'')-Ia	287	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas aeruginosa	PaTh2			
>CARD	AB164230	35	566	AAC(6')-Ib	SK	Aminoglycoside						BAD11815.1	Q75PS3	kac kanA	1967	Actinobacteria	Actinobacteria 	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces kanamyceticus				
>CARD	L06157	554	1085	AAC(3)	Ib	Aminoglycoside						AAA88422.1	Q51407	aac(3)-Ib	287	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas aeruginosa				
>CARD	KF287643	0	522	lnuE		Lincosamide						AGT57825.1													
>CARD	Z54241	529	1051	AAC(6')	Ip	Aminoglycoside						CAA91010.1	P94629	aac(6')-Il	546	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	Citrobacter freundii				
>CARD	EU085533	0	519	AAC(6')-Ib	Suzhou	Aminoglycoside						ABU55430.1	A7UMS1	aac(6')-Ib-Suzhou	550	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter cloacae	HZB7687			
>CARD	AM283489	2655	3174	AAC(6')	31	Aminoglycoside						CAK55557.1	Q0VTT5	aac(6')-31	303	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas putida 				
>CARD	FJ503047	0	519	AAC(6')-Ib	Hangzhou	Aminoglycoside						ACL37342.1	B8Y9I3	aac(6')-Ib-Hangzhou	470	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter baumannii	HZ01			
>CARD	HQ433580	0	512	vanI		Glycopeptide						AEP96393.1	I6N8I4	vanA	537010	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Desulfitobacterium	Desulfitobacterium hafniense 	DP7			
>CARD	AJ605332	1303	1813	dfrA20		Trimethoprim						CAE53424.1	Q6A328	dfrA20	747	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Pasteurella	Pasteurella multocida		pCCK154		
>CARD	KJ174469	710	1220	dfrA8		Trimethoprim						AHV80711.1	X4YBR0	dfrA8	90371	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella	Salmonella choleraesuis	77	pST77		
>CARD	Z50802	717	1215	dfrA13		Trimethoprim						CAA90683.1	Q59408	dfrA13 dfr13	562	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli				
>ARG-Annot	AJ628423	325	822	dfr22		Trimethoprim						CAF31623.1	Q701L5	dfr22	562	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli				
>CARD	AB205645	1012	1510	dfrG		Trimethoprim						BAE15963.1	Q4H3Y3	dfrG ERS072738_02931	1280	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	CM			
>CARD	FM957884	87	585	dfrA22		Trimethoprim						CAX16467.1	B8ZX83	dfrA22	77133						uncultured bacterium				
>CARD	AM932669	105	603	dfrA21		Trimethoprim						CAP69659.1	B0BKZ8	dfrA21	134047	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella	Salmonella choleraesuis	96	pSBre96		
>CARD	KJ363320	72	570	dfrA12		Trimethoprim						AHW42429.1	X5CWF8	dfrA12	72407	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	B-1674			
>ResFinder	NZ_JH815495	215	712	nimJ		Nitroimidazole						WP_005812825.1										HMW		PRJNA224116	SAMN02463953
>CARD	AF028812	392	887	dfrF		Trimethoprim						AAD01868.1	Q9ZIF9		1351	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus faecalis 	TX0638			
>CARD	X74948	0	492	catS		Phenicol						CAA52904.1	Q54803	CATS	1314	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus pyogenes				
>ARG-Annot	X71443	794	1288	nimB		Nitroimidazole						CAA50578.1	Q45146	nimB AOQ65_17060	817	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fragilis	BF8			
>ResFinder	X76949	1549	2043	nimD		Nitroimidazole						CAA54273.1	Q45150	nimD	817	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fragilis	BF-F239			
>CARD	FN812951	0	492	dfrK		Trimethoprim						CBL80435.1	D5H463	dfrK	1280	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	KM136-07			
>ARG-Annot	KP119857	3336	3827	aph(3'')	Ib	Aminoglycoside						AKP24021.1	A0A0R7H378	aph(3'')-Ib	43770	Actinobacteria	Actinobacteria 	Corynebacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium striatum	CS4933			
>ResFinder	X76948	1639	2130	nimC		Nitroimidazole						CAA54269.1	Q45778	nimC	818	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides thetaiotaomicron	BT13			
>CARD	U43152	93	582	dfrD		Trimethoprim						AAA85213.1	Q79CE5	dfrD	1639	Firmicutes	Bacilli	Bacillales	Listeriaceae	Listeria	Listeria monocytogenes	BM4293			
>CARD	KX531054.1	0	486	cpaA		Aminoglycoside						APB03224.1	A0A1I9ZKK5	cpaA AK95_27390	1120679	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	Paenibacillus sp. LC231	LC231			
>CARD	AE015929	1128933	1129419	dfrC		Trimethoprim						AAO04716.1	P0C0P1	folA dfrC folA1 SE_1119	176280	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus epidermidis	ATCC		PRJNA279	SAMN02603126
>CARD	M97297	10116	10601	vanZA		Glycopeptide						AAA65959.1	Q06242	vanZ	1352	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus faecium 				
>CARD	AM399080	1664	2150	lnuA		Lincosamide						CAL44992.1	Q2KTD3	lnuA lnu(A)	46126	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus chromogenes 		pLNU8		
>CARD	EU780012	2162	2645	dfrA14		Trimethoprim						ACI32877.1	B6SCG1	dfrA14 dfrA1 dhfrV B7C53_27210 ERS139211_04803	562	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	8157			
>ARG-Annot	AY162283	5616	6095	dfrA3b		Trimethoprim						AAN85115.1	Q8GCW7	dfrA3b	546	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	Citrobacter freundii				
>ARG-Annot	V01282	225	701	aadC		Aminoglycoside						CAA24595.1	Q53734	SAP093B_001	1280	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus		pSN2		
>ARG-Annot	CP000282	2333620	2334096	Aac3	Ig	Aminoglycoside						ABD81100.1	Q21JM9	Sde_1840	203122	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Cellvibrionaceae	Saccharophagus	Saccharophagus degradans	Feb-40		PRJNA316	SAMN02598483
>CARD	AY458224	706	1183	AAC(3)	Id	Aminoglycoside						AAR21614.1	Q6SIX1	aac(3)-Id	108619	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella	Salmonella choleraesuis	Jan-74			
>ARG-Annot	GU067642	535	1008	dfr32		Trimethoprim						ACZ52983.1	D1LUJ3	dfrA32	28901	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella	Salmonella choleraesuis	H_SAL_02530			
>ARG-Annot	EU675686	2543	3016	dfrA27		Trimethoprim						ACD56152.1	B2ZNP4	dfrA27	562	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	1387	pHS1387		
>ARG-Annot	AJ867237	177	650	dfrA15b		Trimethoprim						CAI29521.1	Q5QQ10	dfrA15b	59201	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella	Salmonella choleraesuis	242			
>ARG-Annot	AB200915	1832	2305	dfrA31		Trimethoprim						BAD88719.1	Q5H760	dfr6	127906	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio cholerae	2004VN84	pVN84		
>ARG-Annot	Z86002	336	809	dfrA6		Trimethoprim						CAB06660.1	P95524	dhfrVI dfrVI	584	Proteobacteria	Gammaproteobacteria	Enterobacterales	Morganellaceae	Proteus	Proteus mirabilis				
>CARD	AF174129	1351	1825	dfrA16		Trimethoprim						AAK60186.1	Q934B2	dfr16	562	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	785-D	pMSP071		
>CARD	AB116646	429	903	AAC(6')	Isa	Aminoglycoside						BAD10948.2	Q764C8	kat	68570	Actinobacteria	Actinobacteria 	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces albulus	IFO			
>CARD	FJ854362	2338	2812	dfrA7		Trimethoprim						ACS44716.1	B0FND5	dfrVII dfrA7 ABUW_4050	470	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter baumannii	BM4674			
>CARD	KF534911	39	513	dfrA15		Trimethoprim						AHB39758.1	V5RSE8	dfrA15 BSR05_24620	562	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	1258240			
>CARD	AY265890	0	472	blaLEN	6	Beta-lactam						AAP93848.1	Q6WWY0	blaLEN	573	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	MISC663			
>ARG-Annot	FM877476	116	589	dfrA28		Trimethoprim						CAT00035.1	B7VEQ0	dfrA28	644	Proteobacteria	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas	Aeromonas hydrophila				
>ARG-Annot	AM997279	705	1178	dfrA30		Trimethoprim						CAQ53849.2	B2RGD3	dfrA30	871235	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella sp. MB45				
>CARD	AJ511268	1294	1765	AAC(3)	Ic	Aminoglycoside						CAD53575.1	Q83V16	aac(3)-Ic aac(3)Ic acc(3)Ic	287	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas aeruginosa				
>ARG-Annot	AY884051	61	525	Aac3	If	Aminoglycoside						AAX16011.1	Q5D6E8	aac3-I	615	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Serratia	Serratia marcescens				
>CARD	AB061440	305	770	tet34		Tetracycline						BAB59035.1	Q93R70	tet34 gpt	159729	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio sp. No.6	No			
>CARD	HM036080	131	596	AAC(1)	I	Aminoglycoside						ADH03009.1	D7R512	aac1	470	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter baumannii	Aci			
>ARG-Annot	AJ877225	5293	5757	Aac3	I	Aminoglycoside						CAI46944.1	Q4W1U9	aac(3)-I	287	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas aeruginosa	Ps142	Rms149		
>CARD	U12338	5055	5520	AAC(3)	Ia	Aminoglycoside						AAG15269.1	Q9F3Y6	aacC1 or aacC-A1	287	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas aeruginosa		R1033		
>CARD	AB894482	35038	35500	AAC(6')	Iak	Aminoglycoside						BAO21229.1	V5XKM9	aac(6')-Iak	40324	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	Stenotrophomonas maltophilia 	IOMTU			
>CARD	AF140221	389	851	AAC(6')	Iz	Aminoglycoside						AAD52985.1	Q9RBW7		40324	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	Stenotrophomonas maltophilia 				
>ARG-Annot	CP000490	509912	510370	Aac3	Ih	Aminoglycoside						ABL71428.1	A1B7D4	Pden_3355	318586	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Paracoccus	Paracoccus denitrificans	PD1222		PRJNA13020	SAMN02598290
>ARG-Annot	CP000356	638262	638720	Aac3	Ii	Aminoglycoside						ABF52347.1	Q1GVH5	Sala_0626	317655	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingopyxis	Sphingopyxis alaskensis	RB2256		PRJNA13907	SAMN02598319
>CARD	DQ267940	53	512	dfrA25		Trimethoprim						ABB71176.1	Q2XQ06	dfrA25	58095	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella	Salmonella choleraesuis				
>CARD	EF660563	392	845	arr	5	Rifamycin						ABV26707.1	B2KPA6	arr-5	573	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae				
>CARD	AF078527	4387	4840	arr	2	Rifamycin						AAC64366.1	O87490	arr-2 arr2	287	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas aeruginosa	PaTh2			
>CARD	EF660562	1671	2124	arr	4	Rifamycin						ABV26705.1	B2KPA4	arr-4	287	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas aeruginosa				
>CARD	EU675686	1956	2409	arr	3	Rifamycin						ACD56151.1	Q83ZU8	arr-3 aar-3 arr3 AZ95_0020 B634_00012 BK248_28605 BK400_26230 pEcNDM0_00012 pHKU1_07	562	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	1387	pHS1387		
>CARD	FN397623	1188	1641	arr	7	Rifamycin						CAZ48628.1	C5J9N8	arr-7	287	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas aeruginosa	K34-73			
>CARD	KC199968	0	453	arr	8	Rifamycin						AGC29882.1	L7TBZ5	arr-8	571	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella oxytoca	KPN106			
>CARD	L29044	351	792	AAC(6')	Ih	Aminoglycoside						AAC41391.1	Q43899		470	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter baumannii	BM2686			
>CARD	L29045	259	700	AAC(6')	Ij	Aminoglycoside						AAC41392.1	Q44245		72607	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter genomosp. 13	BM2689			
>CARD	M94066	1553	1994	AAC(6')	Ic	Aminoglycoside						AAA26549.1	Q54441		615	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Serratia	Serratia marcescens				
>CARD	AF031326	0	441	AAC(6')	Ir	Aminoglycoside						AAD03490.1	O52241		280145	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter genomosp. 13BJ	382			
>CARD	AF031327	0	441	AAC(6')	Is	Aminoglycoside						AAD03491.1	O52242		70346	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter variabilis	79			
>CARD	AF031330	0	441	AAC(6')	Iv	Aminoglycoside						AAD03494.1	O52245		70349	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter sp. 631	631			
>CARD	AF031328	0	441	AAC(6')	It	Aminoglycoside						AAD03492.1	O52243		70347	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter genomosp. 16BJ	1011			
>CARD	AF031332	0	441	AAC(6')	Ix	Aminoglycoside						AAD03496.1	O52247		70351	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter sp. BM2722	BM2722			
>CARD	AF031331	0	441	AAC(6')	Iw	Aminoglycoside						AAD03495.1	O52246		70350	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter sp. 640	640			
>CARD	AF031329	0	441	AAC(6')	Iu	Aminoglycoside						AAD03493.1	O52244		70348	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter dispersus	942			
>CARD	L09246	543	981	AAC(6')	Ig	Aminoglycoside						AAA21889.1	Q44057		29430	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter haemolyticus	BM2685			
>CARD	AF144880	3541	3979	AAC(6')	Iy	Aminoglycoside						AAF03531.1	Q9R381		149539	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella	Salmonella choleraesuis	BM4361			
>CARD	L29510	368	806	AAC(6')	Ik	Aminoglycoside						AAA87229.1	Q44246	aac(6')-Ik	40373	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter sp. CIP-A165	CIP			
>CARD	KC771276.1	44894	45332	edeQ		Peptide_Antibiotic						AHH86051.1	W5VTK4	edeQ B5G50_20735	1393	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Brevibacillus	Brevibacillus brevis 	Vm4			
>CARD	AB119105	0	435	AAC(6')	Iad	Aminoglycoside						BAD12078.1	Q75ZP9	aac(6')-Iad	48296	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter pittii 	A-51			
>CARD	X55353	278	713	AAC(6')	If	Aminoglycoside						CAA39038.1	Q03635	aacA	550	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter cloacae				
>ResFinder	DQ018710	9108	9537	vanZ	Pt	Glycopeptide						AAY52008.1	Q4U1W2	vanZ	49283	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	Paenibacillus thiaminolyticus 	PT-2B1			
>CARD	EU487198	216	642	fosA2		Fosfomycin						ACC85616.1	B3U1G9	fosA2	550	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter cloacae	Sam066F1			
>CARD	LAPJ01000014.1	36822	37245	fosA7		Fosfomycin						KKE03230.1										SALB-46		PRJNA273513	SAMN03293349
>CARD	HQ219726	385	805	fosB3		Fosfomycin						ADX95999.1	F1C939	fosB	1352	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus faecium 	Efm-HS0661			
>CARD	KP143090	1199	1619	fosA5		Fosfomycin						AJE60855.1	T2FKA3	fosA5 pHKU1_19	562	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	E265	pHS33		
>ResFinder	KU254579	59422	59841	fosA6		Fosfomycin						AMQ12811.1	A0A142CQG6		562	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	YD786	pYD786-2		
>ResFinder	KC989517	15351	15770	fosD		Fosfomycin						AHB87392.1	V5V3G4	fosD fosB	522262	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus rostri		pJP2		
>CARD	JF411006	951	1368	fosA3		Fosfomycin						AEG78825.1	D7UQM0	fosA3 BJJ90_27535 BJJ90_28665 BK248_24890 BK292_28610 BK334_27385 BK373_27910 BK375_28485 BK383_28445 BK400_25020 CA593_26940 pCTXM123_C0996_13 pEC012_00045 pHN7A8_014 pHNFP460_053	562	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	H-1E1	p1E1C		
